,ID,host_g,host_g_err,host_r,host_r_err,host_i,host_i_err,host_z,host_z_err,local_g,local_g_err,local_r,local_r_err,local_i,local_i_err,local_z,local_z_err
73,1256680,3.028251392286444e-28,1.1093395938361122e-30,4.832781718005273e-28,9.50472678557552e-31,5.582432134264723e-28,1.295984671777829e-30,6.262024242808543e-28,1.9651281782656797e-30,4.6167710202448964e-29,1.291801316589049e-30,7.5581223839563e-29,4.0588965774575965e-30,9.969811479464761e-29,4.1280815941588624e-30,1.191574025739637e-28,2.728115273588564e-30
74,1259511,2.322551688662052e-28,4.656837640433665e-31,7.753302634019696e-28,4.659720262240639e-31,1.2135036905228546e-27,8.480248780228378e-31,1.4945444226485259e-27,1.1019256902801917e-30,1.0368956269955789e-29,2.276234282621094e-31,2.785272296660408e-29,7.029319458136607e-31,4.0996200766596193e-29,9.508891522806112e-31,5.259177468211765e-29,3.668280057664757e-30
75,1262131,3.5785175494820265e-29,3.813415245372305e-31,1.366874515353314e-28,5.243861262489942e-31,2.242023528816449e-28,7.623989953779207e-31,2.854023389990469e-28,1.0927597299572711e-30,1.4473527464685625e-29,5.918651141293304e-31,5.497571927075553e-29,1.81595186766546e-30,9.088080061646707e-29,3.0733678585722804e-30,1.1747831262740112e-28,5.3660325829831325e-30
76,1258940,1.405779813307046e-28,6.6744822032640355e-31,4.685535935046022e-28,8.769321321484212e-31,6.909820632307423e-28,1.1630971139541096e-30,9.16518934190926e-28,1.8301621786657206e-30,2.1586677312992682e-30,8.889087987007469e-32,6.456675489417702e-30,1.873465301287701e-31,8.49627119941282e-30,2.4624318340209037e-31,9.764038250356962e-30,3.2584898651675443e-31
77,1259352,2.3372608526432927e-28,2.5491353086840004e-31,7.281702224587844e-28,2.673762853749104e-31,1.0048425277157766e-27,3.790569196717085e-31,1.3333232291944426e-27,6.7987771785879256e-31,1.534123099478784e-28,4.205703085634421e-30,4.206232383590241e-28,1.1813948382705921e-29,6.18473981684647e-28,1.4578469678796757e-29,8.666736442003487e-28,4.99762597741846e-29
78,1264631,7.102161710211028e-30,1.8972487013389103e-31,1.3527160311210026e-29,1.8673843688239955e-31,1.8436596704045626e-29,3.059160756725223e-31,1.8722403998558247e-29,4.632498906104075e-31,2.2720514288641875e-30,5.870263927058517e-32,4.6813952505221965e-30,2.2274227287373358e-31,5.930006992655379e-30,1.768656437455839e-31,5.6242064124190526e-30,3.2297471134582604e-31
79,1276513,1.4928695605032252e-27,1.5023606788534132e-30,3.7625519122025206e-27,2.0600105803001643e-30,5.6251989864963946e-27,2.3112631623859224e-30,7.505089235607295e-27,3.321435462094702e-30,6.3826490511197355e-28,1.4036851919646307e-29,1.634640597092915e-27,3.20500552347732e-29,2.7985679592217235e-27,1.924071182636485e-28,5.39406680375832e-27,2.1319840382345953e-28
80,1257016,6.659467154189525e-29,4.8761186615045475e-31,1.429811575840317e-28,6.165009875983884e-31,1.8187819412328542e-28,8.029238693808798e-31,2.324115085646294e-28,1.1798224014170208e-30,2.2652922071605989e-29,5.787984780248174e-31,4.8192578980987575e-29,1.4287947142630881e-30,6.098633400445238e-29,2.0718379295333368e-30,7.991200306177044e-29,3.1445565766612564e-30
81,1277715,4.943693574257091e-29,3.350313253446601e-31,9.101539628237539e-29,3.796085654674783e-31,9.644356102784396e-29,4.982843138131089e-31,8.024242633919525e-29,9.89925287961636e-31,5.947249886968576e-30,1.4348804550022263e-31,1.1712766155517835e-29,5.1418854123972154e-31,1.3392251653135484e-29,3.4932914271897712e-31,1.4816172824521088e-29,5.5698635411874455e-31
82,1259771,8.787288854280939e-30,3.232045844540411e-31,2.0677536239744798e-29,3.944496802749812e-31,2.573479672349641e-29,5.535002026703532e-31,3.0689036620533616e-29,7.380734453984141e-31,1.2049931328134922e-30,9.490811854416288e-32,3.4644581098839266e-30,1.509211212247869e-31,4.59444588566283e-30,2.8692516750297727e-31,4.3583795869206064e-30,2.3826419634107537e-31
83,1255412,1.441397888483834e-28,6.809969081567201e-31,3.680566408289634e-28,8.853870186415994e-31,5.338645802559529e-28,1.1661071892955052e-30,6.604037682442189e-28,1.6669630945547162e-30,1.6979986741826485e-29,6.151616433876106e-31,4.4905557233455844e-29,1.5430900804152065e-30,6.505526404064347e-29,2.1195903951650287e-30,8.070965310559337e-29,3.759073159993281e-30
84,1262573,5.118986857170748e-28,9.810399110835855e-31,1.709728183615148e-27,1.3147303823481992e-30,2.588655443260512e-27,1.587404471673938e-30,3.238514951165156e-27,2.321410975648421e-30,2.910464429709003e-29,7.070400251684644e-31,8.800040616445298e-29,2.8948099497376797e-30,1.270155478293305e-28,3.7493907854989774e-30,1.695957437916608e-28,4.213639137077399e-30
85,1264512,1.3552356472580988e-29,4.605578542950154e-31,3.10992212860425e-29,5.631890738499545e-31,3.409261809095887e-29,6.7972533333983196e-31,4.1817948087090883e-29,1.0497213244089712e-30,8.129511464333628e-31,1.2574857408565214e-31,9.878999542667949e-31,1.189494953852129e-31,5.609807133355529e-31,1.3853464753584412e-31,4.290391677305265e-31,1.8086007210467967e-31
86,1279420,3.330650271173805e-28,7.4038351756773515e-31,1.100040630439227e-27,1.0643995706733324e-30,1.8475974255760422e-27,1.3874416237952803e-30,2.3479312283250543e-27,1.9496061113642882e-30,9.855174399114051e-29,2.890962794181937e-30,3.390190681653309e-28,6.744103321616259e-30,6.067804823375907e-28,1.820110498438561e-29,8.653879308551146e-28,4.912170355416136e-29
87,1279488,1.4028459750202912e-29,3.3802462044617173e-31,3.0899828835840164e-29,3.20096702569216e-31,4.4408644076707257e-29,6.2986486862108825e-31,5.142646029225722e-29,8.719739662269278e-31,1.160934379818279e-30,6.154064574223922e-32,3.6470624170251944e-30,1.6079560293598112e-31,5.034934054754558e-30,1.5392722074073616e-31,5.966759779588877e-30,2.960221430018069e-31
88,1279500,1.0549478394651436e-28,4.2851390238432e-31,2.1206750818849e-28,4.184487582339905e-31,2.870016881907164e-28,7.707233716175971e-31,3.45247584768087e-28,1.0647808727400851e-30,1.8996375800750266e-29,4.4776836345255306e-31,4.2239930308671546e-29,2.3414398583208397e-30,5.222949469065819e-29,2.005206400131296e-30,6.056839097470502e-29,2.3393929888387137e-30
89,1279501,1.3394564156433948e-29,2.623106968181575e-31,5.283906184960093e-29,2.604929401390289e-31,9.897745278043717e-29,5.088633715069731e-31,1.342554723638188e-28,6.629251361182575e-31,3.2395597038105295e-30,1.2537882737306231e-31,1.344825155976959e-29,8.880893022740198e-31,2.580102096612528e-29,9.118700956361158e-31,3.434467355263407e-29,1.4994628679364155e-30
90,1259500,4.3340567682529254e-29,3.517750235852292e-31,1.0000384622563071e-28,3.34786960391874e-31,1.4682734445050519e-28,5.728165772765368e-31,1.78980068893187e-28,8.266231889090341e-31,4.316284823137886e-30,1.1252272055626418e-31,9.959152455541722e-30,6.000124126565402e-31,1.5133401783718725e-29,4.476300659731445e-31,1.882743354385179e-29,9.502331385437499e-31
91,1264434,3.693249553906903e-28,5.3484846353643075e-31,1.1535667554922072e-27,4.982487740573681e-31,1.8316124000026608e-27,9.455123644013113e-31,2.2050926839690067e-27,1.3068027489256074e-30,7.299899929692241e-29,1.2994546020591942e-30,3.069597907809897e-28,1.7292965197414914e-29,4.7425144056458455e-28,3.45779082987973e-29,6.802692132604655e-28,6.65632801920953e-29
92,1260030,7.334200068505199e-29,6.48587034390958e-31,2.0879138882649277e-28,8.475261630815799e-31,2.993550914784259e-28,1.0705643548735702e-30,3.643376827674765e-28,1.4247981662423451e-30,5.6005612990641854e-30,2.172052946746368e-31,1.7875173479640186e-29,5.614934658234442e-31,2.2010245904236853e-29,1.0981570207519904e-30,2.8439665785591487e-29,1.104242306040842e-30
93,1254002,2.8489180910054016e-29,3.942995673250788e-31,1.4332246989582694e-28,5.861715654692695e-31,2.839674708640102e-28,8.112785120868685e-31,3.9254665834351885e-28,1.1907333186680014e-30,8.449018386221127e-30,3.31726196950557e-31,4.1623288192759156e-29,1.1314737571537537e-30,8.394644691175041e-29,1.9798484322910136e-30,1.1499482452215147e-28,2.2709640017009893e-30
94,1263715,1.659690081235722e-29,3.509971354926188e-31,2.989478138651079e-29,4.593893782600433e-31,3.4202047197269464e-29,5.636305958086952e-31,4.071314461367605e-29,8.435973042978574e-31,8.819013260811198e-30,2.433846328701073e-31,1.5979129091045388e-29,5.397865217390981e-31,1.9744668527478032e-29,6.038539094984096e-31,2.22773351530348e-29,5.880350022742863e-31
95,1263936,7.973695825460754e-29,6.052131072785736e-31,1.9348461989386455e-28,8.894978673650843e-31,2.575766482929425e-28,1.2299935206533294e-30,3.147830859155887e-28,1.814464225860773e-30,4.3894804963982334e-30,1.82067728380416e-31,1.0313455043723127e-29,2.911941135268851e-31,1.4203077044677222e-29,3.4809573889498117e-31,1.8273659186268757e-29,3.8172759863330392e-31
96,1261503,1.113904496876213e-28,6.278172579523551e-31,4.634552864633019e-28,8.295884011442548e-31,7.5816077985081915e-28,1.101739032929829e-30,9.768965705531611e-28,1.6134079648924223e-30,3.8746900030352575e-29,2.0653686166700752e-30,1.5693820427869923e-28,4.722615834897695e-30,2.631994537394911e-28,7.956558126179338e-30,3.661247443939853e-28,1.3335189303832686e-29
97,1255576,5.0802369737556565e-28,8.83325865477225e-31,1.55119121704798e-27,1.2210723371248434e-30,2.200976973277588e-27,1.5007998486242669e-30,2.6289842974663107e-27,2.07143818561138e-30,3.655509007554122e-30,1.6843020189742922e-31,9.70162766399632e-30,3.854488757575007e-31,1.2198079453748613e-29,4.113319338784155e-31,1.5571789064475694e-29,7.087091992838972e-31
98,1262190,7.743689158341016e-28,7.223446552911713e-31,1.5455950221142548e-27,1.00728632174719e-30,2.0024346635217034e-27,1.3184390137220554e-30,2.630978183100203e-27,1.856141837943783e-30,1.7286555067214638e-29,4.148255246036121e-31,3.4958777028067934e-29,1.5273393414757524e-30,4.5053215401714464e-29,1.8298026868862677e-30,4.9975075653819366e-29,1.7117516415424058e-30
99,1254299,1.8113457673613005e-28,2.0677015876291893e-30,4.517571488567946e-28,2.0553826478586555e-30,6.4742716761374945e-28,2.9800155365867304e-30,9.5182241550417e-28,4.3437550254414944e-30,1.0983681617607545e-29,2.9242793404671997e-31,4.0333759478619446e-29,2.6190696167554762e-30,7.502393569134354e-29,2.4961201774562367e-30,1.1617977289880595e-28,4.8965490099467786e-30
100,1262746,2.8389856892680555e-28,3.4542365244152682e-31,8.09844827110806e-28,3.2472074817764812e-31,1.2115493500639872e-27,5.8896279483319e-31,1.4036779061473956e-27,7.749184786387824e-31,9.471337821343847e-29,2.421832740519324e-30,2.522691361165889e-28,1.1014277330214188e-29,3.259048842871389e-28,6.118871503628373e-30,4.38363528755625e-28,2.238480261374573e-29
101,1257609,7.654930320535389e-29,2.6615924948736434e-31,2.9617886956318582e-28,3.0310753731905403e-31,5.1612789315655095e-28,4.338074042017312e-31,7.783407657580962e-28,7.268393869894042e-31,1.7340867539218186e-29,2.376319402711975e-31,6.871145586489879e-29,1.6132108286146368e-30,1.1923008330575354e-28,3.1356681379681577e-30,1.941853957473812e-28,1.0091718281087633e-29
102,1259341,1.713376596224923e-29,3.059828315676662e-31,2.8527359509674135e-29,4.069641929905932e-31,3.412060727021852e-29,5.189913041692496e-31,3.8903049481946067e-29,7.789109675813358e-31,1.2320279268829243e-29,5.436107605876307e-31,2.106305117374192e-29,1.1996763025123348e-30,2.5369609899192545e-29,7.1784479257824656e-31,2.6538526935676777e-29,8.907957277232975e-31
103,1273127,3.900606899424698e-28,7.261361842460419e-31,9.65780741478742e-28,1.0142550993719485e-30,1.4483422375013702e-27,1.3970887680392952e-30,1.9614164256037806e-27,2.02088432178236e-30,1.796290920572535e-28,4.246984740421608e-30,4.749738967038688e-28,1.3856537751580476e-29,7.230665191772353e-28,2.3623120004458002e-29,9.620164421547996e-28,4.4470573665134547e-29
104,1264106,2.460425349002674e-29,3.998239786811804e-31,1.178816331795213e-28,5.252789249747263e-31,1.959465575241897e-28,7.001030879528224e-31,2.6318777928905493e-28,1.104957090876982e-30,8.490134995008985e-30,2.082630624614142e-31,3.821771901922068e-29,9.959304018483609e-31,6.413469674044811e-29,1.624571723619427e-30,9.531130928876841e-29,2.7912607957026907e-30
105,1265089,1.821670998255121e-28,9.173642275574734e-31,5.540567725094529e-28,1.1222990972317495e-30,8.515768278647262e-28,1.4144861060280498e-30,1.0816669910206576e-27,1.978332221194538e-30,2.275765475454949e-30,1.3857973166046926e-31,8.683461674123869e-30,1.8714323095790727e-31,1.2891788488384374e-29,4.560687603586664e-31,1.5981911065005717e-29,6.4838771262538135e-31
106,1281008,1.106605343963151e-27,2.9340562003791277e-30,1.2378577751680836e-27,3.582663989918698e-30,8.720948417562969e-14,-3.6237361491415177e-12,1.3518451997395627e-27,8.753982705166407e-30,6.010354661948251e-30,1.6143940777009368e-31,1.318220265292445e-29,4.378995959467162e-31,1.7337201386681517e-29,8.405590651738222e-31,2.440612601002573e-29,1.2689310720502064e-30
107,1255470,6.398306495393387e-29,8.91162049251719e-31,2.5000724969384583e-28,8.770535850591702e-31,4.374544737000731e-28,1.2164998189352512e-30,5.874448255168844e-28,1.7479236313894695e-30,4.647265019333357e-30,1.9492644043405123e-31,1.841438061440805e-29,9.44316657829192e-31,3.399326616185956e-29,1.02949599101237e-30,4.586971950593088e-29,2.6704148096961493e-30
108,1256933,3.1388559998766397e-28,7.213895350209821e-31,7.578625988365944e-28,1.0451405862321825e-30,9.797906669474746e-28,1.368139482363218e-30,2.4591703599008252e-14,-3.6237361491415177e-12,7.369950230657738e-30,2.775823987981541e-31,1.4762507064054747e-29,3.243349000476298e-31,1.6988457740866878e-29,6.471907289011795e-31,2.33190679743901e-29,1.1629856340333305e-30
109,1262726,1.923435494309092e-28,4.9329963380346826e-31,6.906084951030218e-28,4.642527084054804e-31,1.0271838333164989e-27,8.28585876105592e-31,1.2660384319596129e-27,1.2216531130083783e-30,6.3660742462833e-29,1.3431242663555533e-30,2.820638721485892e-28,1.2331236861201919e-29,3.692013763215891e-28,2.3621988569628658e-29,5.376042108915115e-28,4.6352460865461274e-29
110,1257335,6.730005139029536e-29,3.8282491787336016e-31,1.6759675681977624e-28,5.314004763680181e-31,2.1775901610721834e-28,7.607001202884675e-31,2.949470412008441e-14,-3.6237361491415177e-12,1.0499606673321906e-29,3.152764581663651e-31,2.4543791887044775e-29,5.2939442334946715e-31,3.373046546160832e-29,9.979584669321268e-31,4.1402529539026354e-29,9.464697658480448e-31
111,1259585,2.817093638038868e-29,6.346023027976149e-31,8.433797672878207e-29,5.578217242189256e-31,1.4702261460872259e-28,8.208169723682385e-31,1.9635268960027791e-28,1.1764929368891617e-30,8.592037516746743e-30,3.4871642504550447e-31,2.432770877197936e-29,1.840878608558549e-30,4.5404069229170044e-29,1.6385687878580375e-30,6.678653969063557e-29,4.528854892058637e-30
112,1261233,3.003661453248447e-29,2.0446891467465425e-31,5.241948695970013e-29,2.207230794466277e-31,6.30056610565327e-29,3.1902608633416576e-31,6.522875219103292e-29,5.671935071951258e-31,4.5477566617076164e-30,7.08111459879784e-32,8.614012653077479e-30,1.9142719204825323e-31,1.066130570262286e-29,2.922471039293673e-31,1.183339216202648e-29,5.933642578005308e-31
113,1262135,2.3073285126974773e-28,6.718556784584296e-31,6.411782766557702e-28,8.761526403364111e-31,9.882030389278388e-28,1.1913253491192281e-30,1.2539211134073912e-27,1.6602505355688456e-30,1.3013353970173238e-29,4.5059544045094115e-31,2.7793558671466855e-29,1.4824194182982369e-30,4.185137225520837e-29,2.191465901540591e-30,5.22372194124548e-29,1.399188153464092e-30
114,1256570,4.192032188388781e-29,1.9308893711322787e-31,1.6679013382650406e-28,2.065283924576696e-31,2.6627647778660816e-28,2.971819841608209e-31,3.6990172607435863e-28,5.303911495915308e-31,2.3465714561004e-29,4.1319415116192916e-31,9.345715431591787e-29,1.6640961534378942e-30,1.460675764182513e-28,2.7276568670879863e-30,2.1574404909979844e-28,1.997434716338433e-29
115,1256505,8.287299917387809e-30,4.335435578483401e-31,4.522503811114863e-29,5.671804088142208e-31,9.633807266304223e-29,7.076010914109063e-31,1.338304304578674e-28,9.923222568392602e-31,1.3520124697404485e-30,1.0960428664456939e-31,4.9173173537218635e-30,2.0399746344465838e-31,9.121281220505998e-30,4.138711202122685e-31,1.1684253847704692e-29,3.5220044775242768e-31
116,1259006,1.3431041782363166e-29,4.120975516212242e-31,2.3440453046843682e-29,5.024114788451254e-31,3.0945539319419875e-29,6.846962084888748e-31,3.2324029074461615e-29,9.77247871332286e-31,8.685371347480153e-31,9.097022113049971e-32,1.6651193633951797e-30,1.081996420726324e-31,1.4945155759980912e-30,1.2496608469744112e-31,1.8100756183983724e-30,1.594893858930178e-31
117,1259972,7.927410367937722e-30,3.593568040602168e-31,1.730707988277581e-29,4.959846226521166e-31,2.280609902918033e-29,5.858889810087392e-31,2.1883109788045305e-29,8.319375157049886e-31,3.1252062358049595e-30,1.2916777648233474e-31,7.946583645703869e-30,2.811128137218752e-31,9.104298148461812e-30,4.886528988650021e-31,1.034406256422476e-29,4.504908796325514e-31
118,1265832,8.857247723485236e-29,5.636610063749111e-31,3.468436836891609e-28,6.458376983866934e-31,5.715345043454739e-28,9.927352025918465e-31,7.391218109724818e-28,1.3703021574928328e-30,1.3894400879172938e-29,2.812437054383544e-31,4.7433945441758106e-29,2.4864749619848882e-30,7.368012430022153e-29,2.3686689207976262e-30,1.039406719646702e-28,4.2506283739204084e-30
119,1255399,1.039246776644762e-28,5.8068557823991565e-31,3.4299777653831528e-28,7.865475023800029e-31,5.45399022201229e-28,9.806865627669411e-31,6.862012891518078e-28,1.4191620483163469e-30,3.5775084939091816e-30,1.4232800690554387e-31,9.096428670299008e-30,4.855222954222781e-31,1.3209730399950346e-29,4.749522102534445e-31,1.5423186204517525e-29,6.513039454564517e-31
120,1255523,2.2477978976337366e-29,4.835113966685258e-31,1.2659116000401682e-28,5.913043539984049e-31,2.734354549260305e-28,8.537283323628291e-31,3.884237117310214e-28,1.1050814328119716e-30,9.367892883171636e-30,8.110233909209471e-31,4.316864387349253e-29,2.530828212750251e-30,9.667157208471231e-29,2.4581884491508395e-30,1.4644221621927156e-28,5.7200917621483866e-30
121,1264499,4.0094900761970065e-29,4.877612958950633e-31,1.966399554036441e-28,6.180201338633626e-31,3.449182843162833e-28,7.724827520459157e-31,4.499913311389251e-28,1.1037417824792971e-30,1.2554039271559045e-29,3.2021539058413247e-31,7.242075820716922e-29,1.322961015400476e-30,1.2760122860618271e-28,4.1714963845759086e-30,1.7478747831692876e-28,9.227467594918542e-30
